# System Parameters and Geometry:
# M_sun_g = 1.98847e+33
# year_s = 31557600.0
# m_H = 1.6735575e-24
# G_cgs = 6.6743e-08
# DAY = 86400.0
# G = 6.6743e-08
# M_ob = 9.942349999999999e+34
# M_ns = 2.783858e+33
# R_ns = 1000000.0
# a_cm = 13041911082434.162
# a = 13041911082434.162
# e = 0.462
# inclination_deg = 55.0
# R_star = 4340000000000.0
# Rsun = 70000000000.0
# omega_obs = -40.39999999999998
# omega_PL = 310.4
# Mdot_wind_msun_per_yr = 1e-05
# Mdot_wind_g_s = 6.301081197556215e+20
# beta = 1.75
# phase_def = 0.5
# wake_factor_density = 1.0
# wake_extension = 0.1
# streamlines_rg_fac = 10.0
# roch_lobe_limit = 0.7
# zeta_def = 0.5
# along_streamlines = 0
# dynamic_width = 1
# wake_phase_width = 0.2
# streamlines_lim_def = 25000000000000.0
# map_n_pix = 400
# N_points_to_find_intersections_with_orbit = 200
# GEOMETRY = 1
# src = GX 301−2
# mob = 50.0
# Porb_day = 41.47
# md_msunyr = 1e-5
# md_val = 1e-05
# Mdot_wind = 6.301081197556215e+20
# v_p = 55299030.66833218
# Msum = 6.821625694994001e+27
# R_star_cm = 4340000000000.0
# R_max_def = 130419110824341.62
# v_inf = 30500000.0
# N_steps_from_observer = 3912
# ------------------------------
# phase  Nh_cm2  Nh_normalized Nh_normalized1
0.000000  3.852024e+23  4.069636e-01  4.069636e-02
0.008065  4.043099e+23  4.271506e-01  4.271506e-02
0.016129  4.215087e+23  4.453210e-01  4.453210e-02
0.024194  4.367831e+23  4.614583e-01  4.614583e-02
0.032258  4.504408e+23  4.758876e-01  4.758876e-02
0.040323  4.629745e+23  4.891293e-01  4.891293e-02
0.048387  4.749186e+23  5.017482e-01  5.017482e-02
0.056452  4.867498e+23  5.142478e-01  5.142478e-02
0.064516  4.988394e+23  5.270203e-01  5.270203e-02
0.072581  5.114420e+23  5.403349e-01  5.403349e-02
0.080645  5.247051e+23  5.543473e-01  5.543473e-02
0.088710  5.386832e+23  5.691150e-01  5.691150e-02
0.096774  5.533522e+23  5.846128e-01  5.846128e-02
0.104839  5.686200e+23  6.007430e-01  6.007430e-02
0.112903  5.843328e+23  6.173435e-01  6.173435e-02
0.120968  6.002802e+23  6.341919e-01  6.341919e-02
0.129032  6.161989e+23  6.510099e-01  6.510099e-02
0.137097  6.317764e+23  6.674674e-01  6.674674e-02
0.145161  6.466580e+23  6.831897e-01  6.831897e-02
0.153226  6.604570e+23  6.977682e-01  6.977682e-02
0.161290  6.727687e+23  7.107754e-01  7.107754e-02
0.169355  6.831897e+23  7.217851e-01  7.217851e-02
0.177419  6.913404e+23  7.303963e-01  7.303963e-02
0.185484  6.968895e+23  7.362589e-01  7.362589e-02
0.193548  6.995779e+23  7.390991e-01  7.390991e-02
0.201613  6.992388e+23  7.387410e-01  7.387410e-02
0.209677  6.958118e+23  7.351203e-01  7.351203e-02
0.217742  6.893469e+23  7.282902e-01  7.282902e-02
0.225806  6.800007e+23  7.184160e-01  7.184160e-02
0.233871  6.680222e+23  7.057608e-01  7.057608e-02
0.241935  6.537326e+23  6.906640e-01  6.906640e-02
0.250000  6.375011e+23  6.735154e-01  6.735154e-02
0.258065  6.197195e+23  6.547294e-01  6.547294e-02
0.266129  6.007802e+23  6.347201e-01  6.347201e-02
0.274194  5.810562e+23  6.138818e-01  6.138818e-02
0.282258  5.608878e+23  5.925741e-01  5.925741e-02
0.290323  5.405739e+23  5.711126e-01  5.711126e-02
0.298387  5.203674e+23  5.497646e-01  5.497646e-02
0.306452  5.004752e+23  5.287485e-01  5.287485e-02
0.314516  4.810601e+23  5.082366e-01  5.082366e-02
0.322581  4.622452e+23  4.883589e-01  4.883589e-02
0.330645  4.441191e+23  4.692088e-01  4.692088e-02
0.338710  4.267407e+23  4.508486e-01  4.508486e-02
0.346774  4.101446e+23  4.333149e-01  4.333149e-02
0.354839  3.943462e+23  4.166240e-01  4.166240e-02
0.362903  3.793456e+23  4.007759e-01  4.007759e-02
0.370968  3.651312e+23  3.857586e-01  3.857586e-02
0.379032  3.516833e+23  3.715509e-01  3.715509e-02
0.387097  3.389757e+23  3.581255e-01  3.581255e-02
0.395161  3.269785e+23  3.454505e-01  3.454505e-02
0.403226  3.156591e+23  3.334917e-01  3.334917e-02
0.411290  3.049839e+23  3.222134e-01  3.222134e-02
0.419355  2.949187e+23  3.115795e-01  3.115795e-02
0.427419  2.854296e+23  3.015544e-01  3.015544e-02
0.435484  2.764838e+23  2.921032e-01  2.921032e-02
0.443548  2.680495e+23  2.831924e-01  2.831924e-02
0.451613  2.600962e+23  2.747898e-01  2.747898e-02
0.459677  2.525950e+23  2.668648e-01  2.668648e-02
0.467742  2.455186e+23  2.593887e-01  2.593887e-02
0.475806  2.388415e+23  2.523344e-01  2.523344e-02
0.483871  2.325396e+23  2.456764e-01  2.456764e-02
0.491935  2.265903e+23  2.393911e-01  2.393911e-02
0.500000  2.209729e+23  2.334563e-01  2.334563e-02
0.508065  2.156678e+23  2.278515e-01  2.278515e-02
0.516129  2.106570e+23  2.225577e-01  2.225577e-02
0.524194  2.059238e+23  2.175571e-01  2.175571e-02
0.532258  2.014527e+23  2.128334e-01  2.128334e-02
0.540323  1.972294e+23  2.083715e-01  2.083715e-02
0.548387  1.932406e+23  2.041574e-01  2.041574e-02
0.556452  1.894743e+23  2.001783e-01  2.001783e-02
0.564516  1.859191e+23  1.964223e-01  1.964223e-02
0.572581  1.825649e+23  1.928786e-01  1.928786e-02
0.580645  1.794023e+23  1.895372e-01  1.895372e-02
0.588710  1.764225e+23  1.863891e-01  1.863891e-02
0.596774  1.736177e+23  1.834259e-01  1.834259e-02
0.604839  1.709809e+23  1.806401e-01  1.806401e-02
0.612903  1.685055e+23  1.780249e-01  1.780249e-02
0.620968  1.661858e+23  1.755742e-01  1.755742e-02
0.629032  1.640167e+23  1.732824e-01  1.732824e-02
0.637097  1.619935e+23  1.711450e-01  1.711450e-02
0.645161  1.601123e+23  1.691575e-01  1.691575e-02
0.653226  1.583698e+23  1.673166e-01  1.673166e-02
0.661290  1.567631e+23  1.656191e-01  1.656191e-02
0.669355  1.552900e+23  1.640628e-01  1.640628e-02
0.677419  1.539488e+23  1.626459e-01  1.626459e-02
0.685484  1.527385e+23  1.613672e-01  1.613672e-02
0.693548  1.516586e+23  1.602263e-01  1.602263e-02
0.701613  1.507092e+23  1.592233e-01  1.592233e-02
0.709677  1.498912e+23  1.583590e-01  1.583590e-02
0.717742  1.492060e+23  1.576351e-01  1.576351e-02
0.725806  1.486559e+23  1.570539e-01  1.570539e-02
0.733871  1.482439e+23  1.566187e-01  1.566187e-02
0.741935  1.479741e+23  1.563336e-01  1.563336e-02
0.750000  1.478513e+23  1.562038e-01  1.562038e-02
0.758065  1.478816e+23  1.562359e-01  1.562359e-02
0.766129  1.480723e+23  1.564373e-01  1.564373e-02
0.774194  1.484320e+23  1.568174e-01  1.568174e-02
0.782258  1.489711e+23  1.573869e-01  1.573869e-02
0.790323  1.497016e+23  1.581587e-01  1.581587e-02
0.798387  1.506378e+23  1.591478e-01  1.591478e-02
0.806452  1.517965e+23  1.603720e-01  1.603720e-02
0.814516  1.531973e+23  1.618519e-01  1.618519e-02
0.822581  1.548632e+23  1.636119e-01  1.636119e-02
0.830645  1.568213e+23  1.656806e-01  1.656806e-02
0.838710  1.591034e+23  1.680917e-01  1.680917e-02
0.846774  1.617471e+23  1.708847e-01  1.708847e-02
0.854839  1.647966e+23  1.741064e-01  1.741064e-02
0.862903  1.683040e+23  1.778121e-01  1.778121e-02
0.870968  1.723314e+23  1.820669e-01  1.820669e-02
0.879032  1.769516e+23  1.869482e-01  1.869482e-02
0.887097  1.822510e+23  1.925470e-01  1.925470e-02
0.895161  1.883311e+23  1.989705e-01  1.989705e-02
0.903226  1.953103e+23  2.063440e-01  2.063440e-02
0.911290  2.033255e+23  2.148120e-01  2.148120e-02
0.919355  2.125313e+23  2.245378e-01  2.245378e-02
0.927419  2.230967e+23  2.357001e-01  2.357001e-02
0.935484  2.351960e+23  2.484830e-01  2.484830e-02
0.943548  2.489913e+23  2.630576e-01  2.630576e-02
0.951613  2.646011e+23  2.795492e-01  2.795492e-02
0.959677  2.820538e+23  2.979878e-01  2.979878e-02
0.967742  3.012275e+23  3.182447e-01  3.182447e-02
0.975806  3.217896e+23  3.399684e-01  3.399684e-02
0.983871  3.431667e+23  3.625533e-01  3.625533e-02
0.991935  3.645848e+23  3.851813e-01  3.851813e-02
1.000000  3.852024e+23  4.069636e-01  4.069636e-02
