# System Parameters and Geometry:
# M_sun_g = 1.98847e+33
# year_s = 31557600.0
# m_H = 1.6735575e-24
# G_cgs = 6.6743e-08
# DAY = 86400.0
# G = 6.6743e-08
# M_ob = 4.374634e+34
# M_ns = 2.783858e+33
# R_ns = 1000000.0
# a_cm = 3613577355655.734
# a = 3613577355655.734
# e = 0.0898
# inclination_deg = 80.0
# R_star = 2100000000000.0
# Rsun = 70000000000.0
# omega_obs = 117.41
# omega_PL = 152.59
# Mdot_wind_msun_per_yr = 7.000000000000001e-07
# Mdot_wind_g_s = 4.410756838289351e+19
# beta = 1.0
# phase_def = 0.5
# wake_factor_density = 30.0
# wake_extension = 0.9
# streamlines_rg_fac = 10.0
# roch_lobe_limit = 0.7
# zeta_def = 0.5
# along_streamlines = 0
# dynamic_width = 1
# wake_phase_width = 0.2
# streamlines_lim_def = 25000000000000.0
# map_n_pix = 400
# N_points_to_find_intersections_with_orbit = 200
# GEOMETRY = 2
# src = Vela X-1
# mob = 22.0
# Porb_day = 8.964
# wake_width_rg_fac = 10.0
# md_msunyr = 7e-7
# md_val = 7e-07
# Mdot_wind = 4.410756838289351e+19
# NH_min_plot = 8e+21
# NH_max_plot = 3e+24
# move_zero_phase_to_mid_eclipse = True
# v_p = 52732586.569452114
# Msum = 3.105565005114e+27
# R_star_cm = 2100000000000.0
# R_max_def = 36135773556557.336
# v_inf = 70000000.0
# N_steps_from_observer = 1084
# ------------------------------
# phase  Nh_cm2  Nh_normalized Nh_normalized1
0.000000  5.175434e+22  4.967178e-01  1.655726e-03
0.008065  4.625246e+22  4.439129e-01  1.479710e-03
0.016129  4.175552e+22  4.007530e-01  1.335843e-03
0.024194  3.803054e+22  3.650021e-01  1.216674e-03
0.032258  3.484559e+22  3.344342e-01  1.114781e-03
0.040323  3.213278e+22  3.083978e-01  1.027993e-03
0.048387  2.977545e+22  2.857731e-01  9.525769e-04
0.056452  2.770757e+22  2.659264e-01  8.864212e-04
0.064516  2.587895e+22  2.483760e-01  8.279199e-04
0.072581  2.425068e+22  2.327484e-01  7.758281e-04
0.080645  2.279206e+22  2.187492e-01  7.291640e-04
0.088710  2.150131e+22  2.063611e-01  6.878703e-04
0.096774  2.035705e+22  1.953789e-01  6.512632e-04
0.104839  1.942985e+22  1.864800e-01  6.216001e-04
0.112903  1.859306e+22  1.784488e-01  5.948295e-04
0.120968  1.783563e+22  1.711793e-01  5.705978e-04
0.129032  1.714829e+22  1.645825e-01  5.486084e-04
0.137097  1.652319e+22  1.585830e-01  5.286101e-04
0.145161  1.595363e+22  1.531167e-01  5.103889e-04
0.153226  1.543389e+22  1.481284e-01  4.937613e-04
0.161290  1.495902e+22  1.435708e-01  4.785694e-04
0.169355  1.452476e+22  1.394029e-01  4.646763e-04
0.177419  1.412737e+22  1.355889e-01  4.519631e-04
0.185484  1.376362e+22  1.320978e-01  4.403259e-04
0.193548  1.343065e+22  1.289021e-01  4.296738e-04
0.201613  1.312598e+22  1.259780e-01  4.199267e-04
0.209677  1.284740e+22  1.233043e-01  4.110144e-04
0.217742  1.259297e+22  1.208624e-01  4.028746e-04
0.225806  1.236097e+22  1.186357e-01  3.954524e-04
0.233871  1.214988e+22  1.166097e-01  3.886991e-04
0.241935  1.195835e+22  1.147716e-01  3.825718e-04
0.250000  1.178520e+22  1.131097e-01  3.770323e-04
0.258065  1.162936e+22  1.116140e-01  3.720468e-04
0.266129  1.148991e+22  1.102756e-01  3.675855e-04
0.274194  1.136603e+22  1.090866e-01  3.636221e-04
0.282258  1.125698e+22  1.080401e-01  3.601336e-04
0.290323  1.116215e+22  1.071300e-01  3.570998e-04
0.298387  1.108099e+22  1.063510e-01  3.545033e-04
0.306452  1.101303e+22  1.056987e-01  3.523291e-04
0.314516  1.095788e+22  1.051694e-01  3.505646e-04
0.322581  1.091520e+22  1.047598e-01  3.491992e-04
0.330645  1.088473e+22  1.044674e-01  3.482246e-04
0.338710  1.086628e+22  1.042903e-01  3.476342e-04
0.346774  1.085970e+22  1.042271e-01  3.474236e-04
0.354839  1.086490e+22  1.042770e-01  3.475900e-04
0.362903  1.088186e+22  1.044398e-01  3.481326e-04
0.370968  1.091061e+22  1.047157e-01  3.490523e-04
0.379032  1.095123e+22  1.051056e-01  3.503520e-04
0.387097  1.100387e+22  1.056108e-01  3.520361e-04
0.395161  1.106874e+22  1.062334e-01  3.541114e-04
0.403226  1.114610e+22  1.069759e-01  3.565864e-04
0.411290  1.123629e+22  1.078415e-01  3.594717e-04
0.419355  1.133971e+22  1.088341e-01  3.627802e-04
0.427419  1.145683e+22  1.099582e-01  3.665272e-04
0.435484  6.787347e+22  6.514228e-01  2.171409e-03
0.443548  1.131978e+23  1.086428e+00  3.621427e-03
0.451613  1.490119e+23  1.430158e+00  4.767193e-03
0.459677  1.800462e+23  1.728012e+00  5.760042e-03
